1,0.0108,0.0,14,12.09996
2,0.3403,0.0,14,14,6.466646,6.46666
3,0.6992,0.0,14,14,14,4.333301,4.366636,4.399973
4,0.8265,0.0,14,14,14,14,3.299966,3.29997,3.333306,3.333308
5,0.89,0.0,14,14,14,14,14,2.633309,2.633313,2.666648,2.66665,2.599984
6,0.9271,0.0,14,14,14,14,14,14,2.166185,2.166188,2.132864,2.132865,2.166191,2.132879
7,0.9445,0.0,14,14,14,14,14,14,14,1.866623,1.866625,1.866627,1.866627,1.89996,1.86664,1.899987
8,0.9583,0.0,14,14,14,14,14,14,14,14,1.633294,1.633296,1.599965,1.633299,1.633299,1.633301,1.599979,1.633323
9,0.9684,0.0,14,14,14,14,14,14,14,14,14,1.43329,1.39996,1.399961,1.399962,1.433294,1.433296,1.433304,1.399979,1.39999
10,0.9747,0.0,14,14,14,14,14,14,14,14,14,14,1.299955,1.19996,1.266626,1.266626,1.266626,1.333295,1.2333,1.26664,1.233316,1.299991
1,0.0111,0.0,14,11.899988
2,0.3505,0.0,14,14,6.433323,6.399996
3,0.7068,0.0,14,14,14,4.333326,4.33333,4.266664
4,0.8282,0.0,14,14,14,14,3.299993,3.266662,3.299997,3.333331
5,0.8934,0.0,14,14,14,14,14,2.599991,2.599993,2.56666,2.599995,2.63333
6,0.9256,0.0,14,14,14,14,14,14,2.199977,2.133312,2.166646,2.166646,2.19998,2.166657
7,0.9445,0.0,14,14,14,14,14,14,14,1.833312,1.866646,1.933313,1.866648,1.899981,1.86665,1.866658
8,0.9579,0.0,14,14,14,14,14,14,14,14,1.633301,1.633303,1.633303,1.633303,1.633304,1.633312,1.633318,1.633325
9,0.9681,0.0,14,14,14,14,14,14,14,14,14,1.399971,1.399972,1.433305,1.399973,1.399973,1.46664,1.433314,1.366654,1.499993
10,0.9738,0.0,14,14,14,14,14,14,14,14,14,14,1.233303,1.199971,1.233304,1.29997,1.29997,1.333305,1.266645,1.233317,1.333321,1.433327
1,0.011,0.0,14,11.966655
2,0.3739,0.0,14,14,6.299992,6.299996
3,0.6946,0.0,14,14,14,4.399994,4.399997,4.399998
4,0.8317,0.0,14,14,14,14,3.266424,3.266427,3.266428,3.266429
5,0.8928,0.0,14,14,14,14,14,2.566659,2.633328,2.566662,2.633329,2.63333
6,0.9271,0.0,14,14,14,14,14,14,2.166644,2.166645,2.133313,2.166647,2.133314,2.133324
7,0.9475,0.0,14,14,14,14,14,14,14,1.799719,1.833049,1.799721,1.799721,1.866378,1.833052,1.833059
8,0.9579,0.0,14,14,14,14,14,14,14,14,1.633301,1.633302,1.633303,1.633303,1.633304,1.633311,1.633318,1.633325
9,0.9674,0.0,14,14,14,14,14,14,14,14,14,1.333306,1.466638,1.533304,1.466639,1.433307,1.433308,1.433314,1.399987,1.433326
10,0.9735,0.0,14,14,14,14,14,14,14,14,14,14,1.333305,1.233308,1.266641,1.233309,1.233309,1.333309,1.266649,1.366654,1.433326,1.233332
1,0.011,0.0,14,11.933321
2,0.3805,0.0,14,14,6.266657,6.266662
3,0.7173,0.0,14,14,14,4.26666,4.199996,4.233331
4,0.8265,0.0,14,14,14,14,3.333326,3.333329,3.299996,3.299998
5,0.895,0.0,14,14,14,14,14,2.599991,2.599993,2.566661,2.566662,2.566663
6,0.9237,0.0,14,14,14,14,14,14,2.199975,2.199976,2.199977,2.199977,2.199978,2.199989
7,0.9453,0.0,14,14,14,14,14,14,14,1.866645,1.866647,1.866648,1.866648,1.866648,1.86665,1.833325
8,0.9596,0.0,14,14,14,14,14,14,14,14,1.599968,1.599969,1.59997,1.59997,1.599971,1.599979,1.599986,1.599992
9,0.9682,0.0,14,14,14,14,14,14,14,14,14,1.43331,1.399978,1.399978,1.433312,1.366647,1.399981,1.43332,1.466659,1.433332
10,0.9739,0.0,14,14,14,14,14,14,14,14,14,14,1.266639,1.333306,1.266641,1.299974,1.266642,1.299976,1.266649,1.299987,1.199994,1.366665
