1,0.0152,0.0,14,12
1,0.0154,0.0,,
2,0.1099,0.0,,
3,0.2311,0.0,,
4,0.5736,0.0,,
5,0.7212,0.0,,
6,0.8093,0.0,,
7,0.856,0.0,,
8,0.8949,0.0,,
9,0.9147,0.0,,
10,0.9325,0.0,,
11,0.9461,0.0,,
12,0.9539,0.0,,
13,0.9615,0.0,,
14,0.9661,0.0,,
15,0.9709,0.0,,
