1,0.4104,0.0,14,9.66665
2,0.1487,0.0404,249,249,11.99999,11.999991
3,0.2796,0.1755,280,280,280,11.766653,11.766654,11.766659
4,0.3551,0.1755,280,280,280,280,11.133266,11.13327,11.133272,11.133275
5,0.408,0.1755,280,280,280,280,280,10.666545,10.666547,10.666554,10.666558,10.666608
6,0.4622,0.1755,280,280,280,280,280,280,10.16655,10.166551,10.166554,10.166557,10.166578,10.16662
7,0.5071,0.1755,280,280,280,280,280,280,280,9.733211,9.733225,9.733231,9.733234,9.733242,9.733247,9.733287
8,0.5532,0.1755,280,280,280,280,280,280,280,280,9.266521,9.266523,9.266527,9.26653,9.266538,9.266548,9.266585,9.266623
9,0.566,0.1755,280,280,280,280,280,280,280,280,280,9.133127,9.133131,9.133135,9.13315,9.133159,9.133163,9.133204,9.133243,9.133287
10,0.6026,0.1755,280,280,280,280,280,280,280,280,280,280,8.766446,8.733116,8.733118,8.733122,8.733129,8.733141,8.733182,8.733218,8.733253,8.766623
1,0.4104,0.0,14,9.666662
2,0.1466,0.0404,249,249,12.099974,12.099975
3,0.2837,0.1755,280,280,280,11.733301,11.733319,11.733325
4,0.3628,0.1755,280,280,280,280,11.0666,11.066602,11.066608,11.066611
5,0.408,0.1755,280,280,280,280,280,10.666554,10.666556,10.666569,10.666572,10.666619
6,0.4587,0.1755,280,280,280,280,280,280,10.199852,10.199853,10.199859,10.199863,10.199911,10.199953
7,0.5138,0.1755,280,280,280,280,280,280,280,9.666488,9.66649,9.666493,9.666496,9.66654,9.66658,9.666621
8,0.5403,0.1755,280,280,280,280,280,280,280,280,9.399779,9.399781,9.399794,9.399797,9.399839,9.399877,9.399916,9.399956
9,0.5917,0.1755,280,280,280,280,280,280,280,280,280,8.866417,8.866419,8.833102,8.866437,8.833144,8.866513,8.866549,8.866587,8.866626
10,0.6122,0.1755,280,280,280,280,280,280,280,280,280,280,8.633057,8.633058,8.633063,8.633066,8.633106,8.633141,8.633183,8.633219,8.633255,8.633294
1,0.4265,0.0,14,9.533328
2,0.1487,0.0404,249,249,11.999989,11.99999
3,0.2837,0.1755,280,280,280,11.733316,11.733318,11.733324
4,0.3474,0.1755,280,280,280,280,11.199907,11.199931,11.199938,11.199942
5,0.4132,0.1755,280,280,280,280,280,10.599872,10.633206,10.599891,10.633236,10.633283
6,0.454,0.1755,280,280,280,280,280,280,10.266519,10.266521,10.233193,10.233196,10.233243,10.233285
7,0.5071,0.1755,280,280,280,280,280,280,280,9.733141,9.733145,9.733153,9.733159,9.733205,9.733244,9.733284
8,0.5596,0.1755,280,280,280,280,280,280,280,280,9.199781,9.199796,9.199798,9.199801,9.199841,9.199879,9.199916,9.199956
9,0.5779,0.1755,280,280,280,280,280,280,280,280,280,9.033128,8.999796,9.033133,8.999803,8.999842,8.999878,8.999915,8.999953,8.99999
10,0.6032,0.1755,280,280,280,280,280,280,280,280,280,280,8.733089,8.733091,8.733095,8.733098,8.733135,8.733171,8.733213,8.73325,8.733287,8.733323
